customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,address_line1,city,state,pincode,signup_date,customer_segment,is_active,last_order_date,updated_at
CUST046929,Yatan,Deo,falak08@example.org,8492144645,1987-09-07,Female,"H.No. 76, Som Street",Jaipur,Rajasthan,328092,2025-05-25,Regular,True,2026-05-03,2026-05-13 16:45:52.574769
CUST046930,Advika,Prabhakar,yashasvikothari@example.net,1024438502,1998-05-11,Female,"H.No. 18
Balay",Gurgaon,Haryana,036881,2023-10-05,Occasional,True,2026-05-04,2026-05-13 16:45:52.574769
CUST046931,Anjali,Bhatia,anthonyraj@example.net,5594095876,1977-07-23,Female,"32/736
Viswanathan Ganj",Gurgaon,Haryana,224052,2023-10-22,Premium,True,2026-05-09,2026-05-13 16:45:52.574769
CUST046932,Yasti,Muni,xaviershanker@example.org,5650011798,1991-08-23,Female,"032
Purohit",Jaipur,Rajasthan,916182,2024-08-28,Premium,True,2026-04-18,2026-05-13 16:45:52.574769
CUST046933,Vaishnavi,Nagy,warjas27@example.org,5195999408,1994-03-13,Female,"75, Sathe Street",Bangalore,Karnataka,605429,2026-01-28,Premium,True,2026-05-05,2026-05-13 16:45:52.574769
CUST046934,Anjali,Mangat,mukherjeefalak@example.net,8765743805,2003-02-06,Male,"H.No. 671, Hora Road",Kolkata,West Bengal,523813,2025-07-05,Occasional,True,2026-05-01,2026-05-13 16:45:52.575769
CUST046935,Niharika,Rai,yatinchoudhry@example.com,8769603227,1977-03-01,Female,"696, Loke Street",Jaipur,Rajasthan,816324,2023-06-21,Regular,True,2026-04-16,2026-05-13 16:45:52.575769
CUST046936,Barkha,Sachdev,brijesh53@example.org,0720481624,1992-03-18,Female,"00/952, Varghese Nagar",Hyderabad,Telangana,755630,2025-07-28,Premium,True,2026-05-01,2026-05-13 16:45:52.575769
CUST046937,Oeshi,Khanna,khannahenry@example.net,0155823897,2005-10-09,Female,"H.No. 32, Gill Ganj",Hyderabad,Telangana,748072,2024-03-12,Premium,False,2026-05-01,2026-05-13 16:45:52.575769
CUST046938,Idika,Kaul,semhemal@example.net,1433896065,1983-02-12,Female,"68/90
Agrawal Zila",Hyderabad,Telangana,981953,2024-06-05,Regular,False,2026-04-16,2026-05-13 16:45:52.575769
CUST046939,Ethan,Peri,chandradayita@example.org,1982065694,1992-01-29,Female,"192
Sunder Chowk",Hyderabad,Telangana,238981,2023-12-07,Regular,True,2026-04-16,2026-05-13 16:45:52.575769
CUST046940,Nimrat,Nath,bavaharita@example.net,2140323737,1997-06-22,Male,"06/141
Chanda Chowk",Mumbai,Maharashtra,638634,2024-08-29,Occasional,True,2026-05-04,2026-05-13 16:45:52.575769
CUST046941,Aarav,Swamy,ranveervarma@example.com,9529519131,1987-11-13,Male,"41, Dhawan Road",Gurgaon,Haryana,238079,2024-12-07,Regular,False,2026-05-05,2026-05-13 16:45:52.575769
CUST046942,Baghyawati,Handa,ucchal15@example.net,6838721816,1979-09-14,Male,"H.No. 187
Balay Chowk",Hyderabad,Telangana,063837,2026-03-12,Occasional,False,2026-04-14,2026-05-13 16:45:52.575769
CUST046943,Lila,Gopal,robert15@example.org,8699423937,1974-08-08,Female,"64/25, Bhatia Marg",Kolkata,West Bengal,199525,2024-01-14,Premium,False,2026-04-21,2026-05-13 16:45:52.575769
CUST046944,Faras,Basu,bailsamesh@example.net,0821216968,1999-07-01,Female,"H.No. 56, Kara Street",Hyderabad,Telangana,487976,2023-10-03,Regular,True,2026-04-20,2026-05-13 16:45:52.575769
CUST046945,Ryan,Barad,guneet12@example.com,2209310258,1986-09-17,Female,"658, Nair Zila",Chennai,Tamil Nadu,862623,2023-11-12,Premium,False,2026-04-26,2026-05-13 16:45:52.575769
CUST046946,Vivaan,Date,saksham56@example.org,7957383627,1970-04-07,Male,"31/312, Bhavsar Zila",Hyderabad,Telangana,411200,2025-04-23,Regular,True,2026-05-10,2026-05-13 16:45:52.575769
CUST046947,Akshay,Raju,jacksonamble@example.org,7433808699,1972-10-08,Female,"450
Hans Ganj",Hyderabad,Telangana,583987,2024-04-02,Occasional,True,2026-04-14,2026-05-13 16:45:52.577274
CUST046948,Neelima,Ramanathan,jagrativirk@example.net,9820394003,1992-11-10,Male,"32/952, Srinivas Marg",Delhi,Delhi,152458,2023-11-17,Occasional,True,2026-04-28,2026-05-13 16:45:52.577274
CUST046949,Gaurangi,Dyal,turvibajwa@example.net,2426652896,1987-09-13,Female,"22/99, Seth Ganj",Hyderabad,Telangana,515103,2025-03-17,Regular,True,2026-04-26,2026-05-13 16:45:52.577274
CUST046950,Harinakshi,Halder,wridesh10@example.net,6558167099,1976-03-26,Female,"H.No. 20, Dyal",Hyderabad,Telangana,525313,2026-03-30,Regular,True,2026-04-24,2026-05-13 16:45:52.577274
CUST046951,Christopher,Batta,nathanielbhagat@example.org,7178464467,1974-03-05,Male,"16
Morar Path",Delhi,Delhi,702029,2024-09-06,Regular,True,2026-05-07,2026-05-13 16:45:52.577274
CUST046952,Kashish,Guha,lalldiya@example.org,3054659767,1994-04-21,Male,"57, Ravi Ganj",Kolkata,West Bengal,760513,2025-01-06,Premium,True,2026-04-22,2026-05-13 16:45:52.577274
CUST046953,Lopa,Thakur,christophernadig@example.net,2344565401,1963-04-22,Male,"17, Karnik Circle",Chennai,Tamil Nadu,537893,2025-02-01,Premium,False,2026-05-07,2026-05-13 16:45:52.577274
CUST046954,Ucchal,Nadkarni,chaudharyadvaith@example.org,3290834197,1983-08-11,Female,"445, Sant Marg",Delhi,Delhi,194744,2024-07-26,Premium,True,2026-04-25,2026-05-13 16:45:52.577274
CUST046955,Anirudh,Pillai,priyadalia@example.com,4020543772,1976-06-20,Male,"97/44
Sani Ganj",Jaipur,Rajasthan,307343,2024-04-01,Regular,True,2026-05-12,2026-05-13 16:45:52.578687
CUST046956,Ayaan,Boase,ramachandranomaja@example.net,5289549200,1971-05-22,Female,"H.No. 98
Sengupta Path",Gurgaon,Haryana,642731,2025-02-24,Regular,False,2026-04-24,2026-05-13 16:45:52.578687
CUST046957,Ishwar,Srinivasan,liammahajan@example.org,8069876439,1995-04-17,Female,"04
Deep Street",Hyderabad,Telangana,239075,2025-06-28,Regular,True,2026-04-18,2026-05-13 16:45:52.578687
CUST046958,Divya,Pingle,nirjabasu@example.org,3579476891,2003-04-12,Male,"77/04
Sura Path",Pune,Maharashtra,110245,2025-01-05,Regular,True,2026-05-07,2026-05-13 16:45:52.579688
CUST046959,Michael,Venkatesh,mohanorinder@example.org,7628809901,1998-05-03,Female,"18/966
Subramaniam Road",Kolkata,West Bengal,039556,2025-10-18,Occasional,False,2026-04-25,2026-05-13 16:45:52.579688
CUST046960,Onveer,Arora,kamya06@example.net,0745607577,1995-02-18,Female,"420, Parmer Chowk",Mumbai,Maharashtra,501759,2025-03-18,Premium,False,2026-04-15,2026-05-13 16:45:52.579688
CUST046961,Arunima,Bains,yadavrohan@example.com,5951422699,1999-08-05,Female,"H.No. 091
Kala Street",Chennai,Tamil Nadu,152115,2025-01-08,Regular,False,2026-04-15,2026-05-13 16:45:52.580196
CUST046962,Vincent,Bora,mhayre@example.com,0163614711,1973-01-07,Male,"01, Mand Zila",Chennai,Tamil Nadu,271995,2025-06-19,Regular,True,2026-04-20,2026-05-13 16:45:52.580196
CUST046963,Eshana,Mand,panditsathvik@example.com,8754311675,2006-09-10,Male,"H.No. 11
Varughese Zila",Kolkata,West Bengal,404048,2024-08-05,Regular,True,2026-04-24,2026-05-13 16:45:52.580196
CUST046964,Oliver,Gour,wmaharaj@example.com,1240580534,1990-11-13,Male,"76/85, Mitter Street",Mumbai,Maharashtra,642342,2025-10-06,Occasional,True,2026-05-09,2026-05-13 16:45:52.580196
CUST046965,Charvi,Mannan,johaltanay@example.com,8349577250,1973-11-22,Male,"84/22, Mohan Road",Gurgaon,Haryana,174456,2025-12-25,Regular,False,2026-04-29,2026-05-13 16:45:52.580196
CUST046966,Farhan,Sangha,kalevincent@example.org,7655990634,1962-08-02,Female,"57
Maharaj Zila",Jaipur,Rajasthan,131691,2024-06-06,Occasional,True,2026-05-08,2026-05-13 16:45:52.580196
CUST046967,Oni,Nayak,nidhishah@example.net,6077505819,1989-02-18,Male,"846
Sur Nagar",Kolkata,West Bengal,954857,2024-01-03,Regular,True,2026-04-17,2026-05-13 16:45:52.580196
CUST046968,Rachita,Sarkar,kashishghosh@example.com,9996224667,1970-01-30,Female,"H.No. 332
Pandey Marg",Gurgaon,Haryana,030273,2024-12-24,Regular,True,2026-05-09,2026-05-13 16:45:52.581574
CUST046969,Anthony,Barad,korpalwridesh@example.org,3248992768,2004-11-05,Male,"35/28
Tiwari Ganj",Pune,Maharashtra,696059,2025-08-11,Regular,True,2026-04-15,2026-05-13 16:45:52.581574
CUST046970,Imaran,Talwar,xmane@example.com,2057715531,2006-04-01,Male,"172, Vyas Zila",Chennai,Tamil Nadu,922317,2023-07-03,Premium,True,2026-05-06,2026-05-13 16:45:52.581574
CUST046971,Jeevika,Nagarajan,hsavant@example.org,7590269019,1998-09-14,Male,"78/297, Vohra Road",Mumbai,Maharashtra,574489,2024-10-19,Regular,True,2026-04-28,2026-05-13 16:45:52.581574
CUST046972,Eesha,Bumb,ekbal44@example.org,4943584800,1982-09-03,Male,"H.No. 890, Parmar Marg",Hyderabad,Telangana,360316,2024-05-13,Premium,True,2026-05-08,2026-05-13 16:45:52.581574
CUST046973,Lekha,Aurora,prasadtanmayi@example.net,4726410376,1997-12-09,Male,"05/319, Kaur Street",Chennai,Tamil Nadu,641569,2024-04-07,Occasional,True,2026-05-08,2026-05-13 16:45:52.581574
CUST046974,Kiaan,Grewal,baradhredhaan@example.com,8345910938,1993-01-23,Female,"76/126
Murthy Nagar",Gurgaon,Haryana,017528,2025-05-10,Occasional,False,2026-04-17,2026-05-13 16:45:52.581574
CUST046975,Lopa,Chokshi,jkohli@example.org,3481203233,1980-08-31,Male,"22
Minhas Circle",Gurgaon,Haryana,924864,2024-11-06,Premium,True,2026-04-22,2026-05-13 16:45:52.581574
CUST046976,Watika,Vala,chakrabortyadvaith@example.com,6903649978,1973-05-01,Male,"H.No. 110, Badami Ganj",Delhi,Delhi,292878,2024-09-29,Regular,False,2026-04-27,2026-05-13 16:45:52.582998
CUST046977,Gautam,Karnik,aarav32@example.com,8414738105,1982-08-19,Female,"31/738
Natarajan Chowk",Kolkata,West Bengal,577878,2024-04-28,Regular,False,2026-05-12,2026-05-13 16:45:52.582998
CUST046978,Nikita,Nagy,zayyandevi@example.com,0183931354,1979-01-22,Male,"H.No. 883
Wagle Chowk",Hyderabad,Telangana,192953,2024-07-24,Occasional,False,2026-05-12,2026-05-13 16:45:52.582998
CUST046979,Krish,Arora,duajasmit@example.net,9327288125,1997-06-19,Male,"02/86, Comar Zila",Chennai,Tamil Nadu,074632,2025-01-03,Regular,True,2026-04-30,2026-05-13 16:45:52.582998
CUST046980,Lohit,Padmanabhan,aashi96@example.net,5269061949,1962-05-30,Male,"34/91, Srinivasan Ganj",Mumbai,Maharashtra,200633,2026-03-16,Occasional,False,2026-05-04,2026-05-13 16:45:52.582998
CUST046981,Mugdha,Balakrishnan,udalal@example.org,5450493529,1977-07-17,Male,"H.No. 871, Pillai Path",Hyderabad,Telangana,083782,2025-09-28,Premium,True,2026-04-15,2026-05-13 16:45:52.582998
CUST046982,Dhruv,Salvi,sai58@example.org,4578280910,1972-01-27,Male,"H.No. 686, Varma Zila",Kolkata,West Bengal,617698,2024-02-29,Premium,True,2026-04-29,2026-05-13 16:45:52.582998
CUST046983,Tanmayi,Kaul,chaitalytalwar@example.com,1127585570,1970-08-10,Female,"981
Dhillon Marg",Pune,Maharashtra,223883,2023-10-27,Regular,True,2026-05-12,2026-05-13 16:45:52.584005
CUST046984,Divya,Swamy,nsangha@example.net,2839923294,2006-09-30,Female,"387
Master Marg",Hyderabad,Telangana,729580,2024-10-31,Occasional,True,2026-04-18,2026-05-13 16:45:52.584005
CUST046985,Bhanumati,Anand,rushilhanda@example.org,0641158589,1975-10-18,Female,"246, Koshy Zila",Mumbai,Maharashtra,934512,2024-06-08,Regular,True,2026-04-27,2026-05-13 16:45:52.584005
CUST046986,Bhavini,Jain,anikasubramaniam@example.org,7013723760,1996-12-18,Female,"187
Prasad Ganj",Kolkata,West Bengal,147718,2025-06-18,Regular,True,2026-04-19,2026-05-13 16:45:52.584005
CUST046987,Daksh,Randhawa,nakshsrinivas@example.com,0474642649,2000-06-06,Male,"32
Sheth Circle",Bangalore,Karnataka,892079,2024-12-07,Premium,True,2026-05-03,2026-05-13 16:45:52.584005
CUST046988,Leena,Borra,oom@example.org,3526213936,1980-09-15,Female,"70/125, Lanka Circle",Gurgaon,Haryana,339116,2025-08-28,Occasional,True,2026-04-26,2026-05-13 16:45:52.584005
CUST046989,Nandini,Bumb,saanvikonda@example.net,8366376530,2002-03-21,Male,"98/91
Raman Marg",Pune,Maharashtra,695928,2025-04-19,Premium,True,2026-04-27,2026-05-13 16:45:52.585002
CUST046990,Janya,Puri,sbuch@example.org,0922394093,2004-06-13,Male,"30/475, Subramaniam Street",Gurgaon,Haryana,957604,2024-07-07,Premium,True,2026-04-30,2026-05-13 16:45:52.585002
CUST046991,Peter,Bobal,tchowdhury@example.com,2947520103,1965-08-01,Male,"H.No. 92
Bhattacharyya Ganj",Chennai,Tamil Nadu,513046,2025-04-25,Regular,True,2026-04-14,2026-05-13 16:45:52.585002
CUST046992,Tanmayi,Kapadia,wallalaban@example.net,4373875142,1984-04-19,Female,"89/46, Bhargava Ganj",Jaipur,Rajasthan,403757,2023-06-03,Premium,True,2026-05-08,2026-05-13 16:45:52.585002
CUST046993,Edhitha,Sanghvi,raghavsur@example.com,9675295923,2005-06-08,Female,"07/460, Arya Road",Pune,Maharashtra,749539,2025-05-04,Premium,False,2026-04-19,2026-05-13 16:45:52.585002
CUST046994,Divya,Pandit,sachipuri@example.com,3470599199,1987-04-19,Female,"H.No. 49, Joshi Nagar",Kolkata,West Bengal,038821,2023-07-22,Regular,True,2026-04-30,2026-05-13 16:45:52.585002
CUST046995,Dakshesh,Doshi,kotharithomas@example.com,6226791284,2000-08-13,Female,"H.No. 78, Mutti Ganj",Pune,Maharashtra,344733,2025-08-03,Regular,True,2026-04-29,2026-05-13 16:45:52.585002
CUST046996,Gaurangi,Kamdar,chahalanusha@example.net,6340311240,1968-10-21,Male,"27, Sharma Nagar",Delhi,Delhi,533246,2024-06-25,Regular,True,2026-04-29,2026-05-13 16:45:52.586107
CUST046997,Eesha,Chopra,krishnagera@example.org,0447288476,1986-01-16,Male,"20/71, Chatterjee Nagar",Pune,Maharashtra,910319,2023-07-05,Occasional,True,2026-04-24,2026-05-13 16:45:52.586107
CUST046998,Idika,Dora,lakshmisani@example.net,8091662595,1980-11-01,Male,"H.No. 858
Bedi Circle",Delhi,Delhi,106165,2024-12-31,Occasional,True,2026-04-22,2026-05-13 16:45:52.586107
CUST046999,Bhavika,Dey,pdeo@example.org,9728769554,1965-12-29,Male,"15/58
Raja Chowk",Kolkata,West Bengal,016537,2025-03-28,Regular,True,2026-04-19,2026-05-13 16:45:52.586107
CUST047000,Jackson,Barad,fariqroy@example.org,4386576752,1974-01-22,Female,"H.No. 51
Chakrabarti Ganj",Mumbai,Maharashtra,214230,2025-12-27,Premium,True,2026-04-16,2026-05-13 16:45:52.586107
CUST047001,Frado,Hegde,jasmit23@example.org,3804293686,1986-05-08,Female,"H.No. 75
Garg Zila",Pune,Maharashtra,231689,2023-09-25,Occasional,True,2026-04-14,2026-05-13 16:45:52.586107
CUST047002,Abhiram,Jain,dnagi@example.org,6253676490,1997-10-20,Female,"99/288, Lal Circle",Pune,Maharashtra,860562,2024-11-25,Occasional,True,2026-05-08,2026-05-13 16:45:52.586107
CUST047003,Eesha,Kunda,vorajanaki@example.com,6680462082,1964-01-06,Male,"86
Ganguly Zila",Kolkata,West Bengal,934452,2025-10-02,Premium,False,2026-04-25,2026-05-13 16:45:52.587162
CUST047004,Tripti,Sibal,bobalnitara@example.com,1189795175,1967-01-10,Female,"12, Patla Circle",Gurgaon,Haryana,449028,2024-09-03,Premium,True,2026-05-09,2026-05-13 16:45:52.587162
CUST047005,Dhriti,Chacko,vrindamukhopadhyay@example.org,9944112555,1979-03-23,Female,"46, Buch Ganj",Hyderabad,Telangana,997772,2026-03-27,Occasional,True,2026-05-10,2026-05-13 16:45:52.587162
CUST047006,Omaja,Kunda,dugardaksh@example.org,6388914252,1978-03-25,Male,"07
Issac Ganj",Hyderabad,Telangana,139475,2024-11-14,Regular,False,2026-05-08,2026-05-13 16:45:52.587162
CUST047007,Hemal,Shenoy,hema94@example.com,2172800384,1990-08-05,Female,"964
Naidu Marg",Hyderabad,Telangana,686417,2024-04-13,Premium,False,2026-04-17,2026-05-13 16:45:52.587162
CUST047008,Krishna,Balakrishnan,devanrehaan@example.net,6756895090,1978-02-26,Female,"85/64
Tank Street",Pune,Maharashtra,638353,2024-07-09,Regular,True,2026-04-26,2026-05-13 16:45:52.587162
CUST047009,Upasna,Mistry,lraja@example.com,7538621468,1999-05-26,Female,"57, Lad Road",Gurgaon,Haryana,304760,2025-07-30,Premium,False,2026-05-06,2026-05-13 16:45:52.588165
CUST047010,Agastya,Kala,cbahl@example.org,1245135309,1997-10-27,Female,"91/24, Agarwal Nagar",Bangalore,Karnataka,040701,2024-02-11,Occasional,True,2026-05-04,2026-05-13 16:45:52.588165
CUST047011,Jeevika,Koshy,chaayabahl@example.net,8241551882,1992-01-27,Female,"H.No. 529
Sathe Nagar",Gurgaon,Haryana,790827,2025-01-29,Occasional,True,2026-04-28,2026-05-13 16:45:52.588165
CUST047012,Omaja,Venkatesh,ubahri@example.com,9868201860,1989-10-15,Male,"45/25
Doshi Path",Bangalore,Karnataka,475016,2025-11-23,Premium,True,2026-04-27,2026-05-13 16:45:52.588165
CUST047013,Chakrika,Kari,lipika29@example.org,5419829514,1963-06-12,Female,"00/05
Upadhyay Circle",Gurgaon,Haryana,518147,2023-07-25,Occasional,True,2026-05-02,2026-05-13 16:45:52.588165
CUST047014,Reyansh,Doshi,yahvi59@example.com,0220540071,1974-11-05,Female,"H.No. 76, Chatterjee Marg",Kolkata,West Bengal,316890,2025-03-03,Premium,True,2026-05-10,2026-05-13 16:45:52.588165
CUST047015,Wridesh,Barman,tarak40@example.com,6739859938,1978-12-09,Male,"70/95
Rao Street",Chennai,Tamil Nadu,123903,2025-02-13,Premium,False,2026-04-21,2026-05-13 16:45:52.588165
CUST047016,Baghyawati,Krishna,doshilohit@example.com,1123299525,1964-04-27,Male,"39/04, Subramanian",Jaipur,Rajasthan,278825,2024-10-03,Premium,True,2026-05-03,2026-05-13 16:45:52.588165
CUST047017,Girindra,Sethi,xkashyap@example.net,9303340416,1998-11-05,Male,"H.No. 432
Patla Nagar",Bangalore,Karnataka,425524,2025-11-17,Premium,True,2026-04-22,2026-05-13 16:45:52.589239
CUST047018,Gavin,Kunda,anyaanne@example.net,0583012684,1974-11-25,Male,"30/337, Anne Path",Kolkata,West Bengal,458985,2025-11-29,Regular,True,2026-05-03,2026-05-13 16:45:52.589239
CUST047019,Jeremiah,Jha,qwalia@example.net,0488698049,1998-03-17,Male,"25, Datta",Hyderabad,Telangana,247472,2024-02-18,Premium,False,2026-05-06,2026-05-13 16:45:52.589239
CUST047020,Frederick,Vala,neelpalla@example.com,1350241791,2007-01-06,Female,"H.No. 87
Bhasin Marg",Chennai,Tamil Nadu,460232,2024-12-21,Occasional,True,2026-05-05,2026-05-13 16:45:52.589239
CUST047021,Vrinda,Mutti,shauryacherian@example.org,5678883716,1979-08-29,Female,"55
Mishra Nagar",Delhi,Delhi,192666,2026-02-28,Occasional,False,2026-04-13,2026-05-13 16:45:52.589239
CUST047022,Chakrika,Hari,taraksaxena@example.org,1259078822,1976-05-28,Female,"H.No. 719
Bali Chowk",Chennai,Tamil Nadu,410427,2024-12-19,Premium,True,2026-04-27,2026-05-13 16:45:52.589239
CUST047023,Ishita,Khatri,timothyhayre@example.net,2585800661,1979-05-20,Female,"81/01, Bhatnagar Nagar",Chennai,Tamil Nadu,914666,2023-10-22,Regular,True,2026-05-12,2026-05-13 16:45:52.589239
CUST047024,Damyanti,Shroff,tejaskrishnamurthy@example.com,1294657067,2005-04-25,Male,"H.No. 01
Bava Ganj",Pune,Maharashtra,186804,2024-08-25,Occasional,False,2026-05-10,2026-05-13 16:45:52.589239
CUST047025,Anita,Buch,upasnahanda@example.net,2615184842,1997-08-15,Male,"20/71, Kara Street",Gurgaon,Haryana,729303,2025-09-15,Premium,True,2026-04-13,2026-05-13 16:45:52.589239
CUST047026,Veer,Bhattacharyya,lukegarg@example.com,9615920787,1985-01-04,Female,"42
Arya Ganj",Pune,Maharashtra,071366,2024-11-19,Premium,True,2026-04-28,2026-05-13 16:45:52.589239
CUST047027,Ikshita,Gala,johalekantika@example.com,8698386988,1993-03-24,Male,"152
Borah Path",Bangalore,Karnataka,471936,2023-12-17,Premium,False,2026-04-23,2026-05-13 16:45:52.589239
CUST047028,Hamsini,Pandya,fgupta@example.com,9402682505,1996-02-09,Male,"H.No. 853, Sachdev Nagar",Bangalore,Karnataka,373378,2025-03-04,Occasional,False,2026-04-30,2026-05-13 16:45:52.589239
CUST047029,Rachit,Varkey,gauri63@example.com,9055520546,1974-08-01,Male,"348, Zacharia Zila",Jaipur,Rajasthan,029829,2025-12-16,Premium,True,2026-04-22,2026-05-13 16:45:52.589239
CUST047030,Irya,Bains,shanrayaan@example.com,4567496160,1978-01-19,Male,"H.No. 21
Sen Ganj",Kolkata,West Bengal,195211,2023-06-08,Premium,True,2026-04-15,2026-05-13 16:45:52.590774
CUST047031,Hredhaan,Bedi,vyanjana07@example.org,6497990452,1971-03-30,Female,"43/426, Prasad Road",Mumbai,Maharashtra,468227,2025-06-23,Premium,False,2026-04-18,2026-05-13 16:45:52.590774
CUST047032,Tanvi,Rama,rehaandora@example.net,4587365140,1962-04-19,Female,"05/396
Balan Chowk",Hyderabad,Telangana,839030,2025-12-31,Regular,True,2026-05-06,2026-05-13 16:45:52.590774
CUST047033,Chasmum,Gokhale,patrickjoshi@example.com,9256571773,2002-08-13,Male,"H.No. 20
Joshi Marg",Hyderabad,Telangana,943036,2024-12-23,Premium,False,2026-04-14,2026-05-13 16:45:52.590774
CUST047034,Onkar,Chopra,deshmukhjagvi@example.com,3967281801,1962-09-04,Male,"93/001
Goda Circle",Pune,Maharashtra,252114,2025-04-01,Premium,True,2026-04-29,2026-05-13 16:45:52.590774
CUST047035,Faqid,Lall,gaurinarayan@example.net,0074243268,2007-11-05,Male,"684
Swaminathan Road",Gurgaon,Haryana,146761,2024-04-11,Premium,True,2026-04-21,2026-05-13 16:45:52.590774
CUST047036,Jagdish,Ganesh,tanveer16@example.net,0874278980,1994-09-12,Female,"H.No. 292
Raj Road",Pune,Maharashtra,517620,2025-03-09,Regular,True,2026-05-09,2026-05-13 16:45:52.590774
CUST047037,Jackson,Sharaf,msuresh@example.com,1286542293,2007-01-17,Male,"62, Suri Path",Jaipur,Rajasthan,952251,2025-03-17,Regular,True,2026-04-19,2026-05-13 16:45:52.590774
CUST047038,Karan,Bandi,urviborah@example.org,9619900040,1980-06-04,Female,"52/927
Rout Chowk",Bangalore,Karnataka,714520,2026-01-19,Regular,True,2026-04-18,2026-05-13 16:45:52.591778
CUST047039,Isaiah,Saraf,ahujaindali@example.com,9190987312,1988-07-26,Female,"59/297
Mammen Street",Gurgaon,Haryana,171176,2023-09-20,Regular,True,2026-05-08,2026-05-13 16:45:52.591778
CUST047040,Reyansh,Desai,umangkala@example.net,1530915409,2005-02-04,Female,"97/38, Apte Zila",Pune,Maharashtra,587060,2024-09-30,Premium,True,2026-05-05,2026-05-13 16:45:52.591778
CUST047041,Aarna,Sahota,tbasu@example.org,9987458160,1961-02-19,Female,"46/268
Deol Nagar",Mumbai,Maharashtra,129585,2025-04-01,Occasional,True,2026-05-12,2026-05-13 16:45:52.591778
CUST047042,Deepa,Soman,ravalagastya@example.org,8170881641,1983-04-11,Male,"801
Murthy Marg",Hyderabad,Telangana,546121,2024-09-25,Regular,False,2026-04-26,2026-05-13 16:45:52.591778
CUST047043,Gagan,Agrawal,omya62@example.com,7074580557,1987-08-05,Male,"824, Swamy Marg",Chennai,Tamil Nadu,826597,2023-06-02,Premium,True,2026-04-24,2026-05-13 16:45:52.591778
CUST047044,Kavya,Hayre,elijahdave@example.net,1224111885,2003-09-02,Female,"94/95, Bhargava Zila",Jaipur,Rajasthan,515239,2023-08-30,Occasional,False,2026-05-01,2026-05-13 16:45:52.591778
CUST047045,Daniel,Varughese,manthan87@example.com,6851050036,1982-02-09,Female,"H.No. 673
Kapadia",Kolkata,West Bengal,291222,2026-03-06,Occasional,True,2026-04-13,2026-05-13 16:45:52.591778
CUST047046,Hiral,Barad,minhasnimrat@example.org,2824765368,1999-02-03,Female,"H.No. 47, Kaul Street",Kolkata,West Bengal,807179,2024-01-09,Occasional,True,2026-05-02,2026-05-13 16:45:52.591778
CUST047047,Janaki,Krishnamurthy,tanvi74@example.net,8948929608,1980-07-19,Male,"06/937, Bhatt Ganj",Kolkata,West Bengal,366764,2025-11-28,Regular,False,2026-05-01,2026-05-13 16:45:52.592854
CUST047048,Jeremiah,Taneja,dugaryashawini@example.org,2841854198,1969-01-16,Male,"H.No. 161
Iyer Circle",Bangalore,Karnataka,769244,2024-04-08,Occasional,True,2026-04-23,2026-05-13 16:45:52.592854
CUST047049,Aditya,Kade,daniel42@example.org,4624854622,2005-04-12,Male,"H.No. 807
Dass Ganj",Bangalore,Karnataka,149286,2025-03-30,Occasional,True,2026-04-20,2026-05-13 16:45:52.592854
CUST047050,Wridesh,Chandra,urvashivohra@example.net,0779225760,2000-06-07,Male,"96, Sandal Street",Pune,Maharashtra,186807,2025-06-29,Regular,False,2026-04-28,2026-05-13 16:45:52.592854
CUST047051,Mitesh,Sethi,bhavani39@example.com,3082658472,1981-04-02,Female,"34
Ghose Chowk",Bangalore,Karnataka,924391,2024-12-09,Regular,True,2026-04-26,2026-05-13 16:45:52.592854
CUST047052,Eshana,Khurana,iyengarhema@example.net,9943283374,1961-12-16,Male,"74/359
Tailor Road",Jaipur,Rajasthan,535788,2024-12-28,Occasional,True,2026-04-20,2026-05-13 16:45:52.592854
CUST047053,Xalak,Sen,barmanurmi@example.org,9610071250,1978-03-01,Female,"H.No. 361
Atwal Circle",Bangalore,Karnataka,376977,2025-02-10,Premium,True,2026-05-01,2026-05-13 16:45:52.592854
CUST047054,Dalaja,Karnik,teerth66@example.org,6982824756,2007-11-26,Female,"H.No. 90, Wadhwa Chowk",Pune,Maharashtra,719328,2023-06-29,Premium,True,2026-05-03,2026-05-13 16:45:52.592854
CUST047055,Kamala,Raju,ojasviwali@example.org,9946275915,1993-07-28,Male,"H.No. 73, Keer Nagar",Gurgaon,Haryana,205409,2024-03-08,Occasional,False,2026-05-11,2026-05-13 16:45:52.592854
CUST047056,Chandresh,Natarajan,bthakkar@example.net,9805229066,1962-10-26,Male,"H.No. 483
Deo Chowk",Pune,Maharashtra,181280,2026-02-27,Regular,True,2026-05-08,2026-05-13 16:45:52.593878
CUST047057,Meghana,Mistry,noriupadhriti@example.org,7239106803,1964-10-05,Male,"581
Sama Street",Gurgaon,Haryana,839340,2025-10-29,Regular,False,2026-04-22,2026-05-13 16:45:52.593878
CUST047058,Avni,Dyal,mchoudhary@example.com,5032019708,1977-04-07,Male,"49/72, Barad Zila",Bangalore,Karnataka,716890,2025-09-06,Occasional,False,2026-04-28,2026-05-13 16:45:52.593878
CUST047059,Harsh,Mitter,shankaravi@example.net,4011179678,1982-09-07,Male,"H.No. 96
Bora Nagar",Jaipur,Rajasthan,505860,2024-05-23,Premium,True,2026-05-04,2026-05-13 16:45:52.594877
